team_id,team,g,mp,fg,fga,fg_percentage,threeP,threePA,threeP_percentage,twoP,twoPA,twoP_percentage,ft,fta,ft_percentage,orb,drb,trb,ast,stl,blk,tov,pf,pts,year,playoffs,playoffs_s
1610612760,Seattle SuperSonics,82,242,37.5,78.1,0.48,7.1,19.5,0.364,30.4,58.6,0.519,22.5,29.6,0.76,11.6,29.9,41.5,24.4,10.8,4.8,17.6,24.0,104.5,1996,Y,N
1610612753,Orlando Magic,82,242,39.1,81.0,0.482,7.6,20.1,0.378,31.5,60.9,0.517,18.8,27.2,0.691,11.8,29.3,41.1,25.4,8.1,5.0,14.1,20.8,104.5,1996,Y,N
1610612756,Phoenix Suns,82,243,38.5,81.4,0.473,4.0,12.0,0.332,34.5,69.4,0.498,23.3,30.1,0.771,12.3,30.5,42.8,24.4,7.6,4.0,14.7,21.7,104.3,1996,Y,N
1610612738,Boston Celtics,82,242,38.6,84.7,0.456,6.6,17.7,0.371,32.0,66.9,0.478,19.9,27.9,0.714,12.8,29.6,42.4,21.9,8.0,5.0,15.9,24.9,103.6,1996,N,N
1610612759,San Antonio Spurs,82,241,38.4,80.5,0.477,6.3,16.1,0.392,32.1,64.4,0.498,20.3,27.6,0.736,11.4,31.5,43.0,24.9,7.9,6.5,14.6,22.2,103.4,1996,Y,N
1610612747,Los Angeles Lakers,82,240,39.2,81.8,0.48,5.8,16.6,0.351,33.4,65.2,0.512,18.6,25.0,0.746,12.1,28.1,40.2,25.4,8.8,6.3,14.2,20.8,102.9,1996,Y,N
1610612766,Charlotte Hornets,82,242,37.9,80.7,0.47,7.1,18.5,0.384,30.8,62.2,0.495,19.9,25.8,0.77,12.0,27.5,39.5,23.3,7.1,3.4,15.1,22.1,102.8,1996,N,N
1610612764,Washington Bullets,82,241,39.0,80.7,0.484,6.0,14.8,0.407,33.0,65.9,0.501,18.4,25.3,0.728,11.3,28.4,39.7,22.1,7.2,6.2,16.2,24.2,102.5,1996,N,N
1610612762,Utah Jazz,82,241,38.2,78.3,0.488,4.6,12.4,0.372,33.6,65.9,0.509,21.6,28.1,0.768,12.1,28.9,41.0,26.1,8.1,5.1,14.8,25.0,102.5,1996,Y,N
1610612745,Houston Rockets,82,241,37.5,81.0,0.464,7.8,21.5,0.362,29.8,59.5,0.501,19.6,25.7,0.765,11.2,29.9,41.1,24.2,7.9,5.8,15.2,21.4,102.5,1996,Y,N
1610612742,Dallas Mavericks,82,243,38.1,90.6,0.42,9.0,24.9,0.36,29.1,65.8,0.443,17.4,24.1,0.722,17.2,29.0,46.2,23.3,7.8,4.2,15.5,22.4,102.5,1996,N,N
1610612744,Golden State Warriors,82,240,37.3,81.7,0.456,5.5,14.6,0.373,31.8,67.1,0.474,21.6,28.5,0.759,14.3,27.9,42.2,23.0,8.6,5.7,16.4,22.4,101.6,1996,N,N
1610612758,Sacramento Kings,82,240,36.2,79.2,0.457,5.6,14.6,0.387,30.6,64.6,0.473,21.5,29.4,0.731,13.6,28.6,42.2,22.3,7.8,5.3,17.6,26.0,99.5,1996,Y,N
1610612746,Los Angeles Clippers,82,240,38.1,80.7,0.472,6.2,16.8,0.37,31.9,64.0,0.499,17.0,24.2,0.702,11.9,26.7,38.6,20.4,8.6,5.0,16.5,24.5,99.4,1996,N,N
1610612754,Indiana Pacers,82,240,36.3,75.7,0.48,4.4,11.9,0.373,31.9,63.8,0.5,22.2,29.5,0.755,12.3,27.6,39.9,23.4,7.1,3.9,16.3,24.8,99.3,1996,Y,N
1610612757,Portland Trail Blazers,82,242,37.4,81.6,0.458,5.9,16.6,0.353,31.5,65.0,0.485,18.7,28.3,0.662,14.1,31.4,45.6,21.5,7.2,5.1,16.8,22.7,99.3,1996,Y,N
1610612737,Atlanta Hawks,82,240,36.4,81.3,0.448,6.9,19.5,0.355,29.5,61.8,0.477,18.6,24.5,0.757,14.4,26.2,40.6,19.6,9.4,3.9,15.0,20.9,98.3,1996,Y,N
1610612750,Minnesota Timberwolves,82,241,36.3,79.0,0.459,3.4,10.5,0.326,32.9,68.6,0.479,21.9,28.2,0.777,12.0,27.7,39.7,22.8,7.9,5.9,17.4,24.3,97.9,1996,N,N
1610612743,Denver Nuggets,82,241,36.6,81.2,0.451,4.8,14.0,0.346,31.8,67.2,0.473,19.7,26.5,0.743,12.9,30.3,43.2,22.6,6.4,7.3,15.4,23.0,97.7,1996,N,N
1610612761,Toronto Raptors,82,241,37.6,80.5,0.467,5.0,14.2,0.354,32.6,66.2,0.492,17.2,23.8,0.723,13.1,27.0,40.0,23.5,9.1,6.0,18.8,24.2,97.5,1996,N,N
1610612752,New York Knicks,82,241,36.6,77.8,0.471,5.9,15.7,0.377,30.7,62.2,0.494,18.0,23.8,0.757,10.1,29.9,40.0,22.2,7.9,4.6,15.5,22.7,97.2,1996,Y,N
1610612748,Miami Heat,82,241,35.4,77.4,0.457,6.7,17.8,0.379,28.7,59.6,0.481,18.9,26.7,0.71,12.2,30.4,42.6,21.4,7.0,5.4,17.0,26.3,96.5,1996,Y,N
1610612749,Milwaukee Bucks,82,240,37.0,79.1,0.467,4.4,12.9,0.338,32.6,66.3,0.493,17.2,23.3,0.738,11.9,26.4,38.3,21.4,7.1,3.7,15.8,23.7,95.6,1996,N,N
1610612765,Detroit Pistons,82,241,34.3,74.7,0.459,6.6,16.5,0.404,27.6,58.2,0.475,20.2,26.9,0.751,10.8,29.8,40.5,19.6,6.2,4.3,14.8,23.8,95.4,1996,Y,N
1610612755,Philadelphia 76ers,82,240,34.1,78.3,0.436,6.0,17.5,0.342,28.1,60.7,0.463,20.3,27.6,0.734,12.6,26.4,38.9,19.9,7.8,5.1,17.2,21.7,94.5,1996,N,N
1610612751,New Jersey Nets,82,242,35.1,82.3,0.427,3.0,9.1,0.335,32.1,73.2,0.438,20.4,27.4,0.745,16.5,30.5,47.0,21.4,7.6,7.0,16.8,22.9,93.7,1996,N,N
1610612739,Cleveland Cavaliers,82,241,33.7,73.1,0.46,7.3,19.3,0.377,26.4,53.9,0.49,16.5,21.6,0.763,10.6,25.1,35.6,22.2,8.2,4.1,13.1,20.5,91.1,1996,Y,N
1610612763,Vancouver Grizzlies,82,242,33.8,79.1,0.428,4.5,13.8,0.329,29.3,65.3,0.448,17.6,24.4,0.724,11.7,26.5,38.1,20.8,8.9,4.1,16.4,22.6,89.8,1996,N,N
1610612756,Phoenix Suns,4,240,37.5,86.0,0.436,3.8,13.0,0.288,33.8,73.0,0.462,20.0,26.3,0.762,14.5,27.0,41.5,21.8,5.0,4.3,11.0,21.5,98.8,1996,Y,Y
1610612753,Orlando Magic,12,240,38.1,76.3,0.499,6.2,18.2,0.339,31.9,58.1,0.549,15.9,27.2,0.586,12.7,25.1,37.8,21.5,6.7,3.3,13.3,22.3,98.3,1996,Y,Y
1610612745,Houston Rockets,8,243,36.4,82.4,0.442,7.6,22.9,0.333,28.8,59.5,0.483,17.4,23.6,0.735,9.1,29.4,38.5,24.1,10.0,5.0,13.8,21.1,97.8,1996,Y,Y
1610612741,Chicago Bulls,18,241,35.3,79.7,0.443,6.2,20.2,0.306,29.1,59.6,0.489,20.7,28.0,0.738,16.3,27.3,43.6,22.7,9.5,3.9,14.4,24.8,97.4,1996,Y,Y
1610612762,Utah Jazz,18,242,35.4,75.4,0.469,5.4,12.7,0.428,29.9,62.7,0.477,19.0,26.9,0.707,11.3,27.3,38.7,25.2,7.6,5.7,13.2,25.3,95.2,1996,Y,Y
1610612747,Los Angeles Lakers,4,240,34.5,82.3,0.419,8.0,23.0,0.348,26.5,59.3,0.447,17.8,23.5,0.755,12.3,33.5,45.8,22.0,5.8,4.0,16.0,19.8,94.8,1996,Y,Y
1610612759,San Antonio Spurs,10,240,34.6,73.4,0.471,5.3,11.7,0.453,29.3,61.7,0.475,19.7,27.7,0.711,11.1,27.7,38.8,21.3,7.6,5.2,13.8,21.3,94.2,1996,Y,Y
1610612737,Atlanta Hawks,10,242,33.6,75.7,0.444,7.6,20.6,0.369,26.0,55.1,0.472,17.9,24.4,0.734,12.6,23.3,35.9,19.8,8.4,5.3,14.0,22.2,92.7,1996,Y,Y
1610612757,Portland Trail Blazers,5,245,30.2,76.8,0.393,6.6,17.2,0.384,23.6,59.6,0.396,22.6,34.2,0.661,13.8,27.8,41.6,16.8,6.0,3.8,14.0,28.0,89.6,1996,Y,Y
1610612765,Detroit Pistons,3,240,32.7,72.0,0.454,5.0,16.7,0.3,27.7,55.3,0.5,18.7,24.7,0.757,12.0,23.7,35.7,14.3,2.7,1.7,13.3,24.7,89.0,1996,Y,Y
1610612752,New York Knicks,8,243,32.0,69.3,0.462,6.4,16.1,0.395,25.6,53.1,0.482,18.3,26.3,0.695,8.6,28.4,37.0,18.6,6.5,3.8,17.8,20.3,88.6,1996,Y,Y
1610612758,Sacramento Kings,4,240,32.0,74.0,0.432,4.5,16.0,0.281,27.5,58.0,0.474,19.3,28.5,0.675,12.3,30.0,42.3,18.8,8.8,4.8,19.5,25.3,87.8,1996,Y,Y
1610612754,Indiana Pacers,5,245,32.4,73.6,0.44,3.4,11.4,0.298,29.0,62.2,0.466,18.8,24.4,0.77,14.0,28.2,42.2,17.2,8.4,3.2,18.6,23.2,87.0,1996,Y,Y
1610612748,Miami Heat,3,240,30.3,72.0,0.421,7.3,23.3,0.314,23.0,48.7,0.473,15.7,22.3,0.701,11.3,24.7,36.0,17.0,7.0,1.7,21.0,27.7,83.7,1996,Y,Y
1610612739,Cleveland Cavaliers,3,240,31.3,74.0,0.423,5.3,21.0,0.254,26.0,53.0,0.491,11.7,15.0,0.778,11.7,25.3,37.0,19.7,6.3,4.7,13.3,21.0,79.7,1996,Y,Y
1610612762,Utah Jazz,82,241,38.2,75.8,0.504,4.1,11.0,0.37,34.1,64.8,0.526,22.7,29.5,0.769,10.8,29.4,40.2,26.8,9.1,5.1,15.4,24.2,103.1,1997,Y,N
1610612741,Chicago Bulls,82,240,40.0,84.4,0.473,6.4,17.1,0.373,33.6,67.3,0.499,16.8,22.5,0.747,15.1,30.0,45.1,26.1,8.7,4.0,13.5,19.7,103.1,1997,Y,N
1610612756,Phoenix Suns,82,242,38.3,81.8,0.469,6.4,17.4,0.369,31.9,64.4,0.496,19.7,25.9,0.761,11.2,29.0,40.1,25.2,8.1,3.9,14.4,21.1,102.8,1997,Y,N
1610612760,Seattle SuperSonics,82,241,36.5,78.2,0.467,6.8,19.3,0.353,29.7,58.9,0.504,21.0,28.0,0.752,12.3,27.7,40.0,23.5,11.0,4.7,15.0,22.0,100.9,1997,Y,N
1610612738,Boston Celtics,82,242,37.4,85.0,0.44,5.7,16.2,0.351,31.7,68.7,0.461,20.1,26.8,0.75,13.4,26.7,40.0,21.9,9.9,3.8,16.4,23.4,100.6,1997,N,N
1610612745,Houston Rockets,82,242,37.0,79.1,0.468,8.2,22.4,0.365,28.9,56.6,0.509,18.3,24.3,0.755,11.3,31.3,42.6,24.5,8.4,4.2,16.6,19.6,100.6,1997,Y,N
1610612755,Philadelphia 76ers,82,241,36.6,83.5,0.438,5.3,16.5,0.319,31.3,67.0,0.468,21.7,29.9,0.725,15.5,28.7,44.2,20.7,8.3,4.8,17.5,21.1,100.2,1997,N,N
1610612747,Los Angeles Lakers,82,243,36.8,81.0,0.454,6.7,18.3,0.367,30.1,62.7,0.48,19.7,28.4,0.692,13.3,29.4,42.8,22.5,9.0,7.0,14.9,22.2,100.0,1997,Y,N
1610612744,Golden State Warriors,82,242,36.5,80.1,0.456,5.9,16.6,0.353,30.7,63.5,0.483,20.7,26.6,0.778,13.2,27.5,40.8,22.2,7.5,4.4,17.2,21.8,99.6,1997,N,N
1610612764,Washington Bullets,82,242,39.1,81.4,0.48,4.0,12.2,0.331,35.1,69.2,0.507,17.1,24.1,0.707,12.3,29.5,41.8,23.4,8.7,4.9,15.7,22.1,99.4,1997,Y,N
1610612757,Portland Trail Blazers,82,242,36.6,78.8,0.464,6.1,17.1,0.358,30.5,61.8,0.493,19.7,27.6,0.713,12.9,30.4,43.3,20.9,7.8,5.3,16.5,23.5,99.0,1997,Y,N
1610612766,Charlotte Hornets,82,241,36.4,77.3,0.471,7.2,16.9,0.428,29.2,60.5,0.483,18.8,24.2,0.777,11.1,28.0,39.1,24.6,7.3,4.3,14.7,20.8,98.9,1997,Y,N
1610612743,Denver Nuggets,82,243,35.8,81.5,0.439,7.8,20.9,0.372,28.0,60.7,0.462,18.5,24.3,0.761,12.1,29.9,42.0,23.0,6.1,5.9,16.6,21.8,97.8,1997,N,N
1610612746,Los Angeles Clippers,82,243,36.5,81.7,0.446,5.8,16.3,0.354,30.7,65.3,0.469,18.5,25.3,0.731,13.3,27.3,40.7,20.3,8.9,5.4,16.0,24.0,97.2,1997,Y,N
1610612751,New Jersey Nets,82,241,36.5,86.5,0.422,5.9,16.7,0.353,30.6,69.8,0.439,18.3,24.8,0.74,17.2,29.0,46.2,21.0,8.3,5.9,15.7,22.7,97.2,1997,N,N
1610612758,Sacramento Kings,82,242,36.6,80.6,0.454,5.0,12.9,0.391,31.5,67.7,0.466,18.2,25.2,0.723,13.4,28.1,41.5,21.9,7.2,4.4,16.2,23.7,96.4,1997,N,N
1610612750,Minnesota Timberwolves,82,241,35.8,78.5,0.456,4.5,13.3,0.339,31.3,65.2,0.48,20.0,26.6,0.751,11.7,28.1,39.7,22.9,7.5,6.8,15.2,22.2,96.1,1997,Y,N
1610612761,Toronto Raptors,82,241,35.3,80.9,0.437,7.2,19.8,0.363,28.1,61.1,0.461,17.6,24.5,0.72,13.8,27.5,41.3,20.9,8.8,6.3,16.4,23.0,95.5,1997,N,N
1610612752,New York Knicks,82,242,35.1,75.9,0.463,5.7,15.8,0.363,29.4,60.2,0.489,19.3,25.8,0.748,11.9,30.7,42.5,22.1,7.7,4.6,17.8,24.8,95.4,1997,Y,N
1610612754,Indiana Pacers,82,243,34.8,76.3,0.456,5.2,13.8,0.381,29.5,62.5,0.472,20.6,28.5,0.722,12.5,29.1,41.7,21.3,7.1,4.8,16.3,24.1,95.4,1997,N,N
1610612749,Milwaukee Bucks,82,240,36.2,76.9,0.471,4.0,11.2,0.352,32.2,65.6,0.491,19.0,25.7,0.741,11.6,27.6,39.2,19.6,7.7,4.2,15.7,23.1,95.3,1997,N,N
1610612748,Miami Heat,82,241,34.4,76.0,0.453,8.3,22.7,0.364,26.1,53.3,0.491,17.7,24.7,0.719,11.7,29.3,41.0,21.2,7.9,5.4,15.9,23.4,94.8,1997,Y,N
1610612737,Atlanta Hawks,82,241,34.3,76.9,0.446,8.0,22.4,0.359,26.3,54.5,0.481,18.2,23.8,0.763,12.5,28.7,41.1,19.0,8.5,5.2,15.0,19.4,94.8,1997,Y,N
1610612765,Detroit Pistons,82,241,34.5,74.3,0.464,7.1,18.3,0.388,27.4,56.0,0.488,18.1,24.3,0.745,10.5,28.0,38.4,19.0,7.7,3.5,12.7,20.1,94.2,1997,Y,N
1610612753,Orlando Magic,82,242,34.6,79.2,0.437,6.9,20.3,0.341,27.7,59.0,0.47,18.0,24.1,0.746,13.1,27.1,40.1,20.6,8.5,4.4,15.2,20.0,94.1,1997,Y,N
1610612742,Dallas Mavericks,82,241,34.3,78.7,0.436,5.2,16.0,0.327,29.1,62.6,0.464,16.8,23.4,0.717,12.7,27.6,40.3,20.3,8.0,4.3,16.1,21.9,90.6,1997,N,N
1610612759,San Antonio Spurs,82,240,34.5,77.9,0.442,4.6,14.4,0.32,29.9,63.5,0.47,16.9,23.5,0.719,13.4,26.0,39.4,20.3,7.9,5.3,15.2,21.5,90.5,1997,N,N
1610612763,Vancouver Grizzlies,82,241,34.4,78.7,0.437,5.4,15.5,0.349,29.0,63.2,0.458,15.0,21.1,0.709,12.5,26.3,38.8,22.7,8.0,5.7,15.9,21.4,89.2,1997,N,N
1610612739,Cleveland Cavaliers,82,242,33.0,72.8,0.453,5.9,15.7,0.376,27.1,57.2,0.474,15.6,21.6,0.723,11.1,26.3,37.4,20.9,8.0,3.8,14.5,23.0,87.5,1997,N,N
1610612745,Houston Rockets,16,241,35.3,77.1,0.458,8.9,24.5,0.362,26.4,52.6,0.503,21.8,28.4,0.767,12.3,29.3,41.5,23.1,7.7,4.4,15.2,21.9,101.3,1997,Y,Y
1610612756,Phoenix Suns,5,245,34.4,82.6,0.416,10.2,29.0,0.352,24.2,53.6,0.451,21.2,27.8,0.763,10.0,30.4,40.4,22.8,8.2,5.2,16.2,22.0,100.2,1997,Y,Y
1610612750,Minnesota Timberwolves,3,240,40.0,88.7,0.451,6.3,16.7,0.38,33.7,72.0,0.468,13.3,18.0,0.741,14.0,24.7,38.7,24.0,7.7,4.0,9.3,23.3,99.7,1997,Y,Y
1610612762,Utah Jazz,20,241,33.7,74.5,0.452,5.0,13.5,0.367,28.7,61.0,0.47,23.9,30.4,0.785,11.4,30.4,41.8,21.8,7.4,4.9,13.3,24.8,96.1,1997,Y,Y
1610612766,Charlotte Hornets,3,240,36.3,80.3,0.452,6.3,17.0,0.373,30.0,63.3,0.474,16.7,20.7,0.806,12.7,24.3,37.0,18.3,6.7,3.0,13.3,21.0,95.7,1997,Y,Y
1610612747,Los Angeles Lakers,9,242,32.2,72.1,0.447,4.9,15.2,0.321,27.3,56.9,0.48,25.9,35.0,0.74,11.2,27.7,38.9,20.6,6.8,6.1,13.3,26.8,95.2,1997,Y,Y
1610612764,Washington Bullets,3,240,34.0,71.7,0.474,4.3,10.3,0.419,29.7,61.3,0.484,22.7,29.0,0.782,11.3,24.3,35.7,17.0,4.7,6.3,18.7,25.7,95.0,1997,Y,Y
1610612741,Chicago Bulls,19,240,34.7,80.2,0.432,6.1,19.2,0.319,28.6,61.1,0.468,17.1,23.2,0.735,14.9,28.6,43.5,20.7,8.5,4.8,12.4,24.3,92.5,1997,Y,Y
1610612746,Los Angeles Clippers,3,240,32.7,75.0,0.436,6.0,18.0,0.333,26.7,57.0,0.468,21.0,28.7,0.733,10.3,23.0,33.3,16.3,6.3,4.3,12.0,29.0,92.3,1997,Y,Y
1610612752,New York Knicks,10,240,34.3,73.5,0.467,5.5,14.8,0.372,28.8,58.7,0.491,17.1,22.2,0.77,9.7,29.8,39.5,21.1,8.6,3.5,15.7,23.4,91.2,1997,Y,Y
1610612757,Portland Trail Blazers,4,240,32.8,73.0,0.449,4.5,17.0,0.265,28.3,56.0,0.504,19.8,27.3,0.725,11.8,25.3,37.0,19.8,5.5,4.3,15.5,28.8,89.8,1997,Y,Y
1610612737,Atlanta Hawks,10,240,30.9,70.8,0.436,6.9,21.9,0.315,24.0,48.9,0.491,20.3,26.1,0.778,11.0,29.0,40.0,15.4,4.5,4.3,16.1,19.9,89.0,1997,Y,Y
1610612748,Miami Heat,17,240,29.5,72.1,0.409,8.4,23.8,0.351,21.2,48.3,0.438,18.5,26.8,0.692,11.1,30.2,41.3,17.2,6.7,5.1,16.2,22.6,85.9,1997,Y,Y
1610612765,Detroit Pistons,5,240,32.4,74.8,0.433,5.6,17.0,0.329,26.8,57.8,0.464,15.2,19.8,0.768,8.6,23.2,31.8,13.6,7.0,2.4,9.6,20.2,85.6,1997,Y,Y
1610612753,Orlando Magic,5,240,29.8,73.0,0.408,5.8,18.0,0.322,24.0,55.0,0.436,18.8,25.2,0.746,9.6,28.0,37.6,13.2,6.4,5.2,12.4,19.0,84.2,1997,Y,Y
1610612747,Los Angeles Lakers,82,241,38.4,79.7,0.481,6.1,17.3,0.351,32.3,62.5,0.517,22.7,33.5,0.679,13.2,30.1,43.3,24.5,9.0,6.8,15.3,22.7,105.5,1998,Y,N
1610612750,Minnesota Timberwolves,82,243,38.5,83.5,0.461,3.7,10.6,0.347,34.8,72.8,0.478,20.4,27.5,0.743,13.0,29.6,42.6,25.2,7.8,5.2,13.9,23.0,101.1,1998,Y,N
1610612762,Utah Jazz,82,241,36.5,74.5,0.49,3.0,8.2,0.372,33.5,66.4,0.504,24.9,32.2,0.773,11.7,29.3,41.1,25.2,7.9,5.0,15.4,23.9,101.0,1998,Y,N
1610612760,Seattle SuperSonics,82,240,37.2,78.8,0.473,7.6,19.1,0.396,29.6,59.6,0.497,18.5,25.7,0.721,11.4,27.1,38.5,24.2,9.8,4.6,14.0,22.1,100.6,1998,Y,N
1610612756,Phoenix Suns,82,243,38.3,81.8,0.468,5.3,14.8,0.356,33.0,67.1,0.492,17.8,23.8,0.749,12.1,29.9,42.0,25.9,9.2,5.2,15.1,21.5,99.6,1998,Y,N
1610612751,New Jersey Nets,82,242,37.3,84.5,0.441,3.8,11.4,0.331,33.5,73.1,0.458,21.3,28.7,0.744,16.4,26.1,42.5,20.5,9.5,3.8,14.4,23.4,99.6,1998,Y,N
1610612745,Houston Rockets,82,241,35.9,79.4,0.452,7.0,20.4,0.343,28.9,59.1,0.49,19.9,25.9,0.771,12.0,28.7,40.7,21.9,8.4,3.6,15.8,20.2,98.8,1998,Y,N
1610612764,Washington Wizards,82,241,37.6,83.1,0.452,3.9,11.5,0.339,33.7,71.5,0.47,18.2,26.3,0.691,13.7,28.5,42.2,23.2,8.4,4.6,14.1,22.4,97.2,1998,N,N
1610612741,Chicago Bulls,82,242,37.4,82.9,0.451,3.8,11.7,0.323,33.6,71.2,0.471,18.2,24.5,0.743,15.2,29.7,44.9,23.8,8.5,4.3,14.4,20.6,96.7,1998,Y,N
1610612766,Charlotte Hornets,82,241,36.2,77.4,0.468,4.2,11.0,0.383,32.0,66.3,0.482,20.0,26.7,0.751,12.0,28.5,40.6,23.7,8.4,3.8,15.2,21.4,96.6,1998,Y,N
1610612763,Vancouver Grizzlies,82,241,36.7,80.1,0.458,4.0,11.0,0.362,32.7,69.1,0.473,19.3,26.2,0.739,13.2,28.2,41.4,23.9,7.5,4.3,17.1,22.1,96.6,1998,N,N
1610612754,Indiana Pacers,82,241,35.6,75.9,0.469,4.9,12.5,0.39,30.7,63.3,0.485,19.9,26.0,0.764,10.7,28.6,39.3,23.0,7.9,4.5,14.2,22.7,96.0,1998,Y,N
1610612738,Boston Celtics,82,240,36.7,84.6,0.434,5.1,15.2,0.332,31.7,69.3,0.457,17.4,24.0,0.726,14.6,24.9,39.5,22.1,12.0,4.5,16.2,26.9,95.9,1998,N,N
1610612746,Los Angeles Clippers,82,241,35.7,81.6,0.438,6.4,17.9,0.358,29.3,63.7,0.461,18.0,25.0,0.723,12.7,27.8,40.4,18.7,7.6,5.6,16.1,22.3,95.9,1998,N,N
1610612737,Atlanta Hawks,82,242,35.2,77.5,0.455,4.1,12.4,0.332,31.1,65.1,0.478,21.3,28.2,0.756,13.5,29.5,43.0,19.1,8.0,6.0,14.8,20.4,95.9,1998,Y,N
1610612748,Miami Heat,82,240,34.8,77.2,0.45,6.7,18.8,0.355,28.1,58.3,0.481,18.8,25.4,0.739,12.5,29.5,42.0,21.4,8.1,5.2,15.0,24.2,95.0,1998,Y,N
1610612761,Toronto Raptors,82,243,36.2,83.1,0.435,4.5,13.2,0.343,31.6,69.8,0.453,18.0,25.1,0.718,14.5,26.2,40.7,21.3,9.4,8.1,16.7,22.6,94.9,1998,N,N
1610612749,Milwaukee Bucks,82,243,35.6,78.0,0.456,3.0,8.6,0.354,32.5,69.5,0.469,20.3,26.4,0.767,12.6,27.3,39.9,20.1,8.9,4.4,16.9,23.4,94.5,1998,N,N
1610612757,Portland Trail Blazers,82,241,35.2,78.0,0.451,4.0,12.8,0.309,31.2,65.2,0.479,20.0,27.1,0.737,13.2,30.8,44.0,21.5,7.1,5.7,16.9,22.7,94.3,1998,Y,N
1610612765,Detroit Pistons,82,243,34.9,77.7,0.449,3.6,11.4,0.312,31.3,66.3,0.473,20.8,27.9,0.745,12.7,28.5,41.2,19.5,8.3,4.2,14.6,22.0,94.2,1998,N,N
1610612755,Philadelphia 76ers,82,240,34.6,78.2,0.443,3.0,9.9,0.3,31.6,68.3,0.463,21.1,28.7,0.737,13.7,28.0,41.7,21.1,8.9,6.0,16.5,22.9,93.3,1998,N,N
1610612758,Sacramento Kings,82,240,36.1,81.5,0.442,3.5,9.8,0.351,32.6,71.7,0.455,17.6,25.6,0.687,13.3,28.1,41.4,22.4,7.3,5.1,15.5,22.1,93.1,1998,N,N
1610612759,San Antonio Spurs,82,241,35.3,75.5,0.468,3.7,10.5,0.35,31.7,64.9,0.488,18.2,26.4,0.688,12.0,32.2,44.2,22.4,6.3,6.9,16.1,21.1,92.5,1998,Y,N
1610612739,Cleveland Cavaliers,82,241,34.4,75.7,0.454,3.6,9.8,0.372,30.7,65.9,0.466,20.2,26.7,0.756,11.6,28.4,40.1,23.1,9.9,5.1,17.3,23.6,92.5,1998,Y,N
1610612752,New York Knicks,82,241,34.9,78.2,0.447,4.7,13.9,0.335,30.3,64.3,0.471,17.1,22.1,0.772,11.9,29.7,41.6,21.8,7.7,3.4,15.2,23.7,91.6,1998,Y,N
1610612742,Dallas Mavericks,82,242,35.1,82.4,0.427,5.1,14.4,0.357,30.0,67.9,0.442,16.0,21.2,0.753,12.3,27.8,40.1,18.7,7.9,5.7,14.4,20.0,91.4,1998,N,N
1610612753,Orlando Magic,82,241,33.8,78.7,0.429,3.6,11.1,0.323,30.2,67.7,0.447,18.9,26.1,0.726,14.4,26.9,41.2,20.7,7.9,5.4,15.3,19.7,90.1,1998,N,N
1610612743,Denver Nuggets,82,240,32.6,78.2,0.417,3.5,10.9,0.323,29.1,67.3,0.433,20.2,26.2,0.772,12.7,26.3,39.0,18.9,8.1,4.8,16.0,23.6,89.0,1998,N,N
1610612744,Golden State Warriors,82,241,34.7,83.9,0.413,2.3,8.5,0.272,32.4,75.5,0.429,16.6,23.3,0.71,15.7,30.2,45.9,20.8,7.6,5.5,16.7,22.7,88.3,1998,N,N
1610612747,Los Angeles Lakers,13,240,35.6,75.1,0.474,6.0,17.5,0.344,29.6,57.6,0.514,23.0,35.4,0.65,13.4,26.7,40.1,22.7,7.4,7.8,12.9,24.6,100.2,1998,Y,Y
1610612757,Portland Trail Blazers,4,240,36.0,79.5,0.453,5.8,15.3,0.377,30.3,64.3,0.471,22.0,28.5,0.772,14.0,27.8,41.8,24.0,7.0,5.3,16.3,29.8,99.8,1998,Y,Y
1610612751,New Jersey Nets,3,248,37.0,78.7,0.47,2.3,7.3,0.318,34.7,71.3,0.486,18.7,24.7,0.757,12.3,27.0,39.3,16.7,7.0,3.3,13.3,26.0,95.0,1998,Y,Y
1610612741,Chicago Bulls,21,242,34.1,76.7,0.445,4.2,13.0,0.324,30.0,63.8,0.47,20.7,28.1,0.734,14.0,27.0,41.0,20.5,9.0,4.5,12.6,22.8,93.1,1998,Y,Y
1610612756,Phoenix Suns,4,240,37.0,85.3,0.434,4.3,12.8,0.333,32.8,72.5,0.452,14.8,21.3,0.694,12.0,28.5,40.5,19.8,8.5,4.0,11.0,25.0,93.0,1998,Y,Y
1610612754,Indiana Pacers,16,241,32.0,69.6,0.46,5.4,14.5,0.375,26.6,55.1,0.482,22.3,29.4,0.76,9.3,26.0,35.3,19.1,7.2,4.9,14.6,24.8,91.8,1998,Y,Y
1610612759,San Antonio Spurs,9,242,33.3,72.1,0.462,3.9,12.9,0.302,29.4,59.2,0.497,21.2,30.8,0.69,11.0,32.6,43.6,17.3,5.7,7.0,14.4,22.1,91.8,1998,Y,Y
1610612750,Minnesota Timberwolves,5,240,33.2,79.8,0.416,7.4,19.6,0.378,25.8,60.2,0.429,16.4,20.4,0.804,13.6,25.8,39.4,23.2,7.4,3.6,14.0,22.6,90.2,1998,Y,Y
1610612762,Utah Jazz,20,242,33.4,73.4,0.455,3.3,9.4,0.353,30.1,64.0,0.47,19.0,25.5,0.745,9.7,30.1,39.8,22.3,6.5,4.9,14.4,26.0,89.0,1998,Y,Y
