player_id,player_name,lg,mvp_count,mvp_seasons,roy_season,dpoy_count,dpoy_seasons,mip_count,mip_seasons,smoy_count,smoy_seasons,fmvp_count,fmvp_seasons
2431,David Andersen,0,0,0,0,0,0,0,0,0,0,0,0
101187,Alan Anderson,0,0,0,0,0,0,0,0,0,0,0,0
202079,Antonio Anderson,0,0,0,0,0,0,0,0,0,0,0,0
1507,Derek Anderson,0,0,0,0,0,0,0,0,0,0,0,0
76037,Dwight Anderson,0,0,0,0,0,0,0,0,0,0,0,0
944,Eric Anderson,0,0,0,0,0,0,0,0,0,0,0,0
246,Greg Anderson,0,0,0,0,0,0,0,0,0,0,0,0
76043,JJ Anderson,0,0,0,0,0,0,0,0,0,0,0,0
202341,James Anderson,0,0,0,0,0,0,0,0,0,0,0,0
1626147,Justin Anderson,0,0,0,0,0,0,0,0,0,0,0,0
72,Kenny Anderson,0,0,0,0,0,0,0,0,0,0,0,0
203937,Kyle Anderson,0,0,0,0,0,0,0,0,0,0,0,0
76042,Michael Anderson,0,0,0,0,0,0,0,0,0,0,0,0
98,Nick Anderson,0,0,0,0,0,0,0,0,0,0,0,0
76045,Richard Anderson,0,0,0,0,0,0,0,0,0,0,0,0
76046,Ron Anderson,0,0,0,0,0,0,0,0,0,0,0,0
1000,Shandon Anderson,0,0,0,0,0,0,0,0,0,0,0,0
335,Willie Anderson,0,0,0,0,0,0,0,0,0,0,0,0
101149,Martynas Andriuskevicius,0,0,0,0,0,0,0,0,0,0,0,0
1628387,Ike Anigbogu,0,0,0,0,0,0,0,0,0,0,0,0
76050,Michael Ansley,0,0,0,0,0,0,0,0,0,0,0,0
1512,Chris Anstey,0,0,0,0,0,0,0,0,0,0,0,0
1628961,Kostas Antetokounmpo,0,0,0,0,0,0,0,0,0,0,0,0
203648,Thanasis Antetokounmpo,0,0,0,0,0,0,0,0,0,0,0,0
2546,Carmelo Anthony,0,0,0,0,0,0,0,0,0,0,0,0
1630175,Cole Anthony,0,0,0,0,0,0,0,0,0,0,0,0
21,Greg Anthony,0,0,0,0,0,0,0,0,0,0,0,0
201202,Joel Anthony,0,0,0,0,0,0,0,0,0,0,0,0
203544,Pero Antic,0,0,0,0,0,0,0,0,0,0,0,0
1628384,OG Anunoby,0,0,0,0,0,0,0,0,0,0,0,0
203951,Keith Appling,0,0,0,0,0,0,0,0,0,0,0,0
2737,Rafael Araujo,0,0,0,0,0,0,0,0,0,0,0,0
2425,Robert Archibald,0,0,0,0,0,0,0,0,0,0,0,0
76054,Tiny Archibald,0,0,0,0,0,0,0,0,0,0,0,0
1627853,Ryan Arcidiacono,0,0,0,0,0,0,0,0,0,0,0,0
2772,Trevor Ariza,0,0,0,0,0,0,0,0,0,0,0,0
76057,Joe Arlauckas,0,0,0,0,0,0,0,0,0,0,0,0
769,BJ Armstrong,0,0,0,0,0,0,0,0,0,0,0,0
2220,Brandon Armstrong,0,0,0,0,0,0,0,0,0,0,0,0
200756,Hilton Armstrong,0,0,0,0,0,0,0,0,0,0,0,0
2306,Carlos Arroyo,0,0,0,0,0,0,0,0,0,0,0,0
201589,Darrell Arthur,0,0,0,0,0,0,0,0,0,0,0,0
