player_id,PLAYER_ID,games,gs,mp,fg,fga,fg_percent,threeP,threePA,three_percent,ft,fta,ft_percent,orb,drb,trb,ast,stl,blk,tov,pf,pts,twoP,twoPA,two_percent,eFG_percent,playoffs_s
203991,0.0,10.88,8.12,22.12,3.15,5.5,0.54,0.0,0.01,0.0,1.0,1.98,0.44,2.5,5.51,8.01,0.75,0.6,1.09,0.76,1.7,7.29,3.15,5.49,0.54,0.54,1.0
2073,0.0,4.5,0.0,8.5,0.85,1.98,0.54,0.28,0.65,0.56,0.52,0.75,0.31,0.2,1.32,1.52,0.25,0.3,0.0,0.15,1.1,2.52,0.57,1.32,0.12,0.75,1.0
76342,0.0,6.0,0.0,4.5,0.65,1.75,0.39,0.0,0.5,0.0,0.15,0.2,0.38,0.4,0.35,0.75,0.4,0.35,0.0,0.15,0.7,1.45,0.65,1.25,0.52,0.39,1.0
200760,0.0,6.0,0.0,14.0,2.0,5.2,0.39,0.8,1.7,0.5,0.2,0.3,0.5,0.5,0.7,1.2,0.8,1.2,0.3,0.0,1.5,5.0,1.2,3.5,0.33,0.47,1.0
156,0.0,9.73,1.0,17.91,3.18,6.08,0.51,0.03,0.07,0.05,1.65,2.22,0.66,1.02,1.85,2.87,1.08,0.29,1.07,0.82,3.74,8.04,3.15,6.01,0.51,0.51,1.0
713,0.0,2.0,0.0,10.0,1.5,3.35,0.32,0.35,1.5,0.33,0.65,0.85,0.4,0.5,1.65,2.15,1.15,0.35,0.15,1.15,1.0,4.0,1.15,1.85,0.32,0.36,1.0
201960,0.0,9.14,7.43,22.43,2.56,6.17,0.42,0.97,2.84,0.28,0.93,1.21,0.53,1.13,2.71,3.87,0.96,0.69,0.27,0.69,2.01,7.0,1.59,3.33,0.47,0.49,1.0
76353,0.0,4.75,4.25,21.0,4.22,9.35,0.48,0.0,0.02,0.0,1.7,2.2,0.65,0.98,2.72,3.7,1.1,0.62,1.25,1.3,2.3,10.15,4.22,9.32,0.48,0.48,1.0
2679,0.0,2.5,0.0,4.0,0.65,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.75,0.0,0.0,0.0,0.15,0.15,1.25,0.65,0.75,0.75,0.75,1.0
1853,0.0,5.57,0.71,16.0,2.07,4.2,0.45,0.07,0.54,0.1,0.26,0.49,0.32,0.36,1.57,1.93,3.06,0.51,0.17,1.3,1.53,4.47,2.0,3.67,0.49,0.45,1.0
76358,0.0,5.0,0.0,12.0,1.4,4.4,0.32,0.2,1.0,0.2,0.0,0.0,0.0,0.2,0.8,1.0,1.0,0.8,0.2,1.0,0.6,3.0,1.2,3.4,0.35,0.34,1.0
1628975,0.0,7.33,0.0,8.67,0.57,1.7,0.36,0.2,0.9,0.19,0.07,0.17,0.33,0.1,0.83,0.93,0.83,0.33,0.0,0.17,0.47,1.43,0.4,0.83,0.5,0.4,1.0
2466,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
76360,0.0,1.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0
1713,0.0,8.0,6.0,33.18,5.85,14.57,0.4,1.32,3.8,0.35,4.15,5.05,0.84,1.58,3.85,5.41,3.29,1.06,0.51,1.95,2.95,17.14,4.54,10.77,0.43,0.46,1.0
203487,0.0,5.33,2.0,19.67,3.03,7.4,0.4,0.13,0.87,0.08,1.0,1.47,0.65,0.27,2.83,3.1,2.8,0.73,0.4,1.83,1.97,7.2,2.9,6.53,0.44,0.41,1.0
76362,0.0,12.4,9.9,26.7,3.32,7.02,0.47,0.0,0.0,0.0,2.53,3.46,0.71,1.77,3.79,5.57,1.16,0.39,0.57,1.82,3.38,9.18,3.32,7.02,0.47,0.47,1.0
1627936,0.0,10.33,1.67,24.0,2.3,5.83,0.39,1.13,3.4,0.32,0.47,0.57,0.6,0.5,1.63,2.13,2.53,0.87,0.77,1.0,2.47,6.2,1.17,2.43,0.48,0.49,1.0
208,0.0,12.36,5.45,26.73,4.39,10.38,0.41,0.79,2.14,0.28,2.99,3.51,0.77,0.36,2.2,2.55,4.79,0.74,0.14,2.0,3.11,12.51,3.61,8.25,0.42,0.45,1.0
767,0.0,6.33,4.33,22.33,4.23,8.83,0.44,0.0,0.07,0.0,1.87,3.33,0.62,2.03,3.43,5.43,0.3,0.5,0.33,1.33,2.2,10.3,4.23,8.77,0.45,0.44,1.0
1509,0.0,5.25,1.25,12.75,1.45,2.78,0.46,0.0,0.08,0.0,0.78,1.38,0.39,1.3,1.85,3.12,0.25,0.35,0.68,0.57,2.17,3.65,1.45,2.7,0.47,0.46,1.0
1626161,0.0,6.0,0.0,10.0,1.0,1.5,0.67,0.0,0.0,0.0,0.5,0.5,1.0,0.5,2.2,2.7,0.5,0.3,0.7,0.5,1.3,2.5,1.0,1.5,0.67,0.67,1.0
190,0.0,2.0,0.25,6.75,0.2,0.75,0.21,0.0,0.12,0.0,0.62,0.88,0.35,0.12,1.88,2.0,0.2,0.08,0.0,0.5,0.75,1.0,0.2,0.62,0.25,0.21,1.0
76,0.0,7.38,4.12,19.75,3.72,8.09,0.46,0.46,1.45,0.12,1.65,2.26,0.71,1.58,2.98,4.55,0.98,0.7,0.38,1.14,1.41,9.55,3.28,6.64,0.47,0.48,1.0
201596,0.0,16.5,12.17,28.67,3.13,7.27,0.43,1.17,3.37,0.35,1.43,1.88,0.75,0.38,2.07,2.45,3.28,1.32,0.12,1.85,2.88,8.83,1.95,3.9,0.5,0.51,1.0
1472,0.0,10.8,5.2,29.4,6.06,13.34,0.45,0.24,0.84,0.23,3.92,4.86,0.79,1.2,4.32,5.51,1.87,0.71,0.64,2.05,3.58,16.27,5.83,12.5,0.46,0.46,1.0
1630551,0.0,4.0,0.0,2.0,0.3,1.0,0.25,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.3,0.3,1.0,0.25,1.0
2199,0.0,7.6,5.9,24.3,2.15,3.9,0.5,0.0,0.0,0.0,1.58,2.82,0.53,2.88,3.98,6.86,0.49,0.52,1.0,1.17,3.57,5.89,2.15,3.9,0.5,0.5,1.0
201163,0.0,5.0,2.67,23.33,2.47,7.5,0.31,0.67,2.9,0.18,1.3,1.6,0.84,0.4,3.4,3.8,0.73,0.8,0.43,0.93,3.0,6.87,1.8,4.57,0.46,0.35,1.0
364,0.0,3.25,3.25,28.75,4.3,11.1,0.37,1.52,4.6,0.26,1.85,2.45,0.57,0.28,1.52,1.8,2.08,0.68,0.0,1.4,2.08,11.98,2.78,6.5,0.44,0.43,1.0
76384,0.0,4.0,0.0,3.0,0.8,1.0,0.75,0.0,0.0,0.0,0.3,0.3,1.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.3,1.8,0.8,1.0,0.75,0.75,1.0
384,0.0,4.0,4.0,32.0,4.0,9.55,0.4,0.0,0.35,0.0,1.7,2.4,0.62,1.3,1.25,2.55,1.45,0.7,0.45,1.55,3.15,9.7,4.0,9.2,0.42,0.4,1.0
76387,0.0,3.5,0.0,9.5,1.65,3.8,0.45,0.0,0.0,0.0,2.15,2.75,0.79,1.0,0.3,1.25,0.6,0.3,0.15,0.9,1.25,5.4,1.65,3.8,0.45,0.45,1.0
432,0.0,10.5,7.5,13.0,1.3,3.6,0.37,0.35,1.4,0.19,0.35,1.45,0.41,1.4,1.6,2.95,0.45,0.2,0.1,0.8,1.0,3.25,0.95,2.2,0.47,0.42,1.0
2735,0.0,7.0,0.0,29.0,3.1,6.0,0.52,0.0,0.3,0.0,0.9,1.7,0.5,2.1,3.6,5.7,1.6,0.1,0.7,0.3,1.0,7.1,3.1,5.7,0.55,0.52,1.0
164,0.0,12.17,3.83,27.33,2.82,6.98,0.4,0.88,2.25,0.36,1.5,1.8,0.82,0.42,2.78,3.18,4.87,0.92,0.07,2.4,3.38,7.95,1.93,4.73,0.41,0.46,1.0
1629185,0.0,5.0,0.0,9.5,1.15,3.6,0.31,0.75,2.25,0.32,0.25,0.5,0.25,0.15,0.75,0.85,2.25,0.75,0.0,0.5,1.05,3.3,0.5,1.35,0.31,0.4,1.0
1627737,0.0,8.0,0.0,3.0,0.5,1.0,0.5,0.1,0.3,0.5,0.6,0.8,0.83,0.5,0.6,1.1,0.0,0.0,0.0,0.1,0.4,1.8,0.4,0.8,0.5,0.56,1.0
57,0.0,8.29,7.0,25.29,2.3,6.49,0.31,0.64,2.03,0.27,1.87,2.33,0.56,0.76,2.81,3.59,2.84,1.3,0.44,1.63,2.63,7.1,1.66,4.47,0.3,0.35,1.0
1631108,0.0,9.0,0.0,3.0,0.6,1.1,0.5,0.1,0.4,0.25,0.2,0.4,0.5,0.1,0.7,0.8,0.3,0.0,0.1,0.0,0.0,1.4,0.4,0.7,0.67,0.55,1.0
203902,0.0,2.0,0.0,10.0,1.0,2.5,0.4,0.5,1.5,0.33,0.0,0.0,0.0,0.0,1.5,1.5,2.5,0.5,0.0,0.0,0.5,2.5,0.5,1.0,0.5,0.5,1.0
76398,0.0,5.5,0.0,2.5,0.75,1.5,0.5,0.0,0.0,0.0,0.4,0.5,0.75,0.4,0.0,0.4,0.55,0.2,0.15,0.05,0.55,1.9,0.75,1.5,0.5,0.5,1.0
201947,0.0,3.0,0.2,10.6,1.14,3.48,0.34,0.2,0.5,0.13,0.3,0.42,0.31,0.82,2.24,3.06,0.36,0.5,0.46,0.6,0.6,2.76,0.94,2.98,0.32,0.36,1.0
1629109,0.0,3.5,2.5,15.0,1.1,3.3,0.17,1.1,3.2,0.17,0.4,0.5,0.4,0.4,2.65,3.05,0.7,0.5,0.2,0.2,0.7,3.7,0.0,0.1,0.0,0.25,1.0
203546,0.0,13.67,0.0,14.33,2.4,5.17,0.47,0.77,2.17,0.35,0.63,0.7,0.91,0.2,1.07,1.27,0.97,0.6,0.07,0.77,1.47,6.23,1.67,3.03,0.56,0.55,1.0
1721,0.0,9.33,1.67,19.0,2.63,5.23,0.47,0.0,0.0,0.0,1.83,2.27,0.77,1.53,3.07,4.6,0.8,0.3,0.87,1.43,2.6,7.07,2.63,5.23,0.47,0.47,1.0
1629634,0.0,7.0,0.0,14.0,2.6,4.3,0.56,0.0,0.05,0.0,1.5,2.25,0.33,1.55,2.15,3.7,1.0,0.4,0.65,0.5,0.95,6.65,2.6,4.25,0.56,0.56,1.0
203903,0.0,10.75,0.0,24.5,5.28,11.9,0.43,1.9,5.55,0.33,1.68,1.78,0.92,0.52,2.28,2.85,1.4,0.6,0.18,1.38,1.85,14.1,3.4,6.35,0.51,0.5,1.0
201964,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.5,2.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1629651,0.0,6.67,1.33,21.0,3.5,4.9,0.66,0.0,0.0,0.0,0.9,2.77,0.48,1.43,4.3,5.7,1.2,0.63,1.7,0.53,1.73,7.83,3.5,4.9,0.66,0.66,1.0
2049,0.0,10.0,0.0,8.33,0.9,2.27,0.26,0.0,0.07,0.0,0.73,1.0,0.47,0.17,0.53,0.7,1.57,0.57,0.07,0.53,1.07,2.53,0.9,2.2,0.27,0.26,1.0
1629598,0.0,2.0,0.0,4.0,1.0,2.5,0.4,1.0,2.5,0.4,0.5,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.6,1.0
1628499,0.0,2.0,0.0,4.0,1.0,2.5,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.5,2.0,1.0,2.5,0.4,0.4,1.0
1629599,0.0,4.67,0.0,1.33,0.1,0.47,0.25,0.03,0.13,0.33,0.23,0.27,0.33,0.0,0.07,0.07,0.47,0.13,0.0,0.03,0.0,0.47,0.07,0.33,0.22,0.29,1.0
202708,0.0,13.6,0.0,15.8,1.76,4.34,0.38,0.58,1.72,0.32,0.46,0.6,0.61,0.16,1.0,1.12,1.3,0.32,0.16,0.98,1.94,4.52,1.24,2.6,0.41,0.44,1.0
76412,0.0,3.0,0.0,7.0,2.0,2.7,0.75,0.0,0.0,0.0,0.7,0.7,1.0,0.7,1.0,1.7,0.0,0.3,0.0,0.3,2.7,4.7,2.0,2.7,0.75,0.75,1.0
934,0.0,5.57,4.86,37.43,6.24,13.37,0.45,0.77,2.17,0.34,4.73,5.96,0.8,2.91,7.61,10.53,3.01,0.84,1.57,2.37,2.83,17.96,5.49,11.21,0.48,0.48,1.0
902,0.0,3.67,0.0,15.33,2.43,4.67,0.41,0.17,0.6,0.42,2.1,2.63,0.53,0.37,1.47,1.8,2.03,0.8,0.07,1.3,1.67,7.17,2.27,4.1,0.41,0.43,1.0
76418,0.0,4.0,0.0,11.5,1.35,3.15,0.22,0.0,0.0,0.0,0.35,0.5,0.36,0.65,0.95,1.55,0.45,0.3,0.05,0.8,1.8,3.05,1.35,3.15,0.22,0.22,1.0
2260,0.0,7.2,3.4,8.8,0.7,1.78,0.28,0.0,0.0,0.0,0.68,0.94,0.66,0.86,1.0,1.86,0.18,0.18,0.06,0.28,1.96,2.1,0.7,1.78,0.28,0.28,1.0
2215,0.0,10.56,7.89,20.22,1.06,2.61,0.45,0.0,0.01,0.0,0.87,1.38,0.44,1.48,2.2,3.67,0.41,0.39,0.3,1.01,3.63,2.94,1.06,2.6,0.45,0.45,1.0
1628381,0.0,9.67,9.33,27.67,4.57,9.3,0.49,1.23,3.53,0.36,1.17,1.67,0.72,1.2,4.7,5.87,0.97,0.37,0.6,1.27,2.63,11.53,3.3,5.77,0.57,0.56,1.0
1628380,0.0,10.0,0.0,17.0,2.7,6.3,0.44,0.6,2.4,0.27,1.05,1.3,0.78,0.9,2.45,3.3,1.2,0.6,0.95,0.9,2.95,6.9,2.05,3.9,0.53,0.48,1.0
201954,0.0,8.0,3.2,25.0,3.76,8.7,0.43,0.68,1.84,0.37,1.8,2.2,0.82,0.6,1.8,2.4,3.62,0.86,0.1,1.5,1.5,9.98,3.08,6.86,0.46,0.47,1.0
2555,0.0,13.0,0.29,16.29,1.76,3.33,0.54,0.03,0.09,0.2,0.69,1.06,0.63,1.66,2.2,3.84,0.74,0.6,0.47,0.57,2.87,4.24,1.73,3.26,0.54,0.54,1.0
306,0.0,4.8,1.8,15.0,2.32,4.9,0.48,0.06,0.36,0.05,0.48,0.76,0.54,0.5,1.26,1.78,2.8,0.56,0.18,0.72,1.76,5.16,2.26,4.58,0.5,0.48,1.0
201144,0.0,7.8,7.8,34.8,5.35,12.52,0.43,1.75,4.61,0.36,3.3,4.01,0.83,0.46,2.83,3.29,6.46,1.2,0.21,1.94,2.3,15.76,3.59,7.89,0.45,0.5,1.0
55,0.0,2.0,0.0,8.0,0.5,1.65,0.21,0.0,0.0,0.0,1.15,1.35,0.75,0.15,1.0,1.15,0.5,0.15,0.15,1.0,1.15,2.15,0.5,1.65,0.21,0.21,1.0
1626192,0.0,9.62,0.12,16.5,2.11,4.53,0.45,1.14,3.16,0.35,0.46,0.52,0.76,0.57,2.84,3.41,1.11,0.34,0.29,0.36,1.23,5.78,0.98,1.36,0.69,0.57,1.0
76431,0.0,3.25,0.0,5.75,0.78,1.05,0.54,0.05,0.05,0.25,0.68,0.92,0.75,0.45,0.57,1.02,1.25,0.45,0.05,0.25,0.57,2.3,0.72,1.0,0.53,0.55,1.0
2567,0.0,7.75,0.0,7.25,1.23,3.48,0.33,0.38,1.12,0.25,0.35,0.35,0.75,0.68,1.15,1.8,0.43,0.12,0.1,0.42,1.48,3.12,0.82,2.35,0.33,0.38,1.0
201161,0.0,11.5,0.0,11.5,1.08,3.32,0.3,0.72,2.45,0.28,0.12,0.15,0.5,0.12,1.15,1.27,0.42,0.22,0.0,0.5,1.25,2.97,0.35,0.85,0.35,0.4,1.0
76435,0.0,3.57,0.43,22.43,3.86,9.6,0.43,0.14,0.84,0.19,0.93,1.56,0.55,0.74,1.41,2.14,3.39,0.99,0.24,1.96,2.99,8.81,3.73,8.74,0.45,0.44,1.0
76436,0.0,6.0,0.0,14.6,1.72,3.36,0.48,0.02,0.06,0.2,1.86,2.48,0.6,1.1,2.52,3.62,0.98,0.4,0.36,0.72,2.36,5.28,1.68,3.3,0.48,0.48,1.0
1626188,0.0,13.33,0.0,8.33,1.4,3.23,0.45,0.43,1.5,0.35,0.4,0.47,0.94,0.07,0.77,0.9,0.7,0.13,0.07,0.3,0.6,3.73,0.97,1.73,0.54,0.53,1.0
1629076,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1030,0.0,2.0,0.0,2.0,0.0,3.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,1.0
203142,0.0,10.5,0.5,8.0,1.15,2.8,0.41,0.85,1.95,0.43,0.35,0.5,0.83,0.15,0.55,0.7,0.1,0.45,0.15,0.4,1.05,3.55,0.3,0.9,0.32,0.56,1.0
76448,0.0,4.0,0.0,2.0,0.5,1.5,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.3,0.3,1.0,0.5,1.5,0.33,0.33,1.0
895,0.0,7.36,3.91,24.18,2.73,6.62,0.37,0.3,1.04,0.13,1.15,1.49,0.59,1.63,2.59,4.22,1.27,0.82,0.15,0.79,2.17,6.88,2.44,5.58,0.42,0.39,1.0
202326,0.0,6.67,1.67,11.67,3.03,6.13,0.5,0.6,1.37,0.44,1.93,2.7,0.72,0.87,2.57,3.43,1.43,0.5,0.47,1.5,2.23,8.6,2.47,4.77,0.52,0.55,1.0
203496,0.0,7.5,6.5,25.75,2.4,5.93,0.33,1.52,3.8,0.33,0.8,0.98,0.63,0.85,3.92,4.78,1.5,1.27,0.88,0.85,2.78,7.15,0.88,2.15,0.33,0.44,1.0
203459,0.0,5.67,0.33,23.0,2.6,5.03,0.57,1.07,2.5,0.55,0.53,0.83,0.36,0.17,2.33,2.47,0.8,0.63,0.2,0.43,1.63,6.67,1.53,2.6,0.61,0.69,1.0
1628470,0.0,15.0,3.8,15.4,1.78,3.78,0.45,0.76,1.98,0.38,0.46,0.68,0.65,0.86,2.18,3.06,0.62,0.36,0.32,0.42,1.86,4.76,1.02,1.82,0.54,0.55,1.0
1544,0.0,3.5,2.5,12.0,1.35,4.0,0.17,0.35,1.15,0.14,2.9,3.15,0.94,1.0,1.6,2.6,0.4,0.1,0.6,1.5,2.6,5.9,1.0,2.85,0.18,0.19,1.0
2037,0.0,9.25,0.12,27.75,4.99,12.78,0.39,1.35,4.39,0.3,2.76,3.18,0.88,0.26,1.7,1.96,2.16,0.9,0.14,1.25,1.74,14.05,3.65,8.4,0.44,0.45,1.0
202348,0.0,4.33,0.0,9.0,2.47,5.53,0.43,0.8,2.53,0.3,0.67,0.9,0.43,0.23,1.13,1.37,0.27,0.37,0.0,0.97,0.77,6.43,1.67,3.0,0.58,0.5,1.0
1506,0.0,7.56,0.67,15.89,1.64,4.64,0.32,0.56,1.6,0.32,2.03,2.34,0.87,1.12,2.1,3.22,0.63,0.36,0.23,0.94,1.66,5.86,1.08,3.03,0.3,0.38,1.0
180,0.0,5.14,0.0,6.86,0.69,1.53,0.38,0.09,0.3,0.2,0.6,0.71,0.78,0.3,0.37,0.67,1.06,0.26,0.16,0.4,0.66,2.01,0.6,1.23,0.37,0.4,1.0
76482,0.0,4.0,0.0,3.0,1.3,2.3,0.56,0.0,0.5,0.0,0.0,0.3,0.0,0.3,0.3,0.5,0.3,0.3,0.0,0.5,0.3,2.5,1.3,1.8,0.71,0.56,1.0
203109,0.0,11.1,8.6,25.9,3.1,8.14,0.38,1.5,4.77,0.3,1.52,2.04,0.65,0.76,4.03,4.79,1.67,0.94,0.38,0.85,2.53,9.2,1.61,3.36,0.49,0.47,1.0
1629633,0.0,3.0,0.0,7.0,1.0,3.3,0.3,0.0,0.7,0.0,0.3,0.7,0.5,0.7,1.7,2.3,0.3,0.7,0.0,0.7,1.3,2.3,1.0,2.7,0.38,0.3,1.0
76483,0.0,6.0,0.0,12.0,1.7,4.0,0.42,0.0,0.0,0.0,0.8,0.98,0.75,1.02,2.04,3.04,0.62,0.16,0.1,0.62,1.96,4.18,1.7,4.0,0.42,0.42,1.0
187,0.0,8.46,5.23,27.62,6.51,12.9,0.48,0.01,0.12,0.02,2.95,4.29,0.67,2.61,4.59,7.21,1.57,0.95,0.59,1.65,3.22,15.93,6.5,12.78,0.49,0.49,1.0
1907,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
201967,0.0,5.25,0.0,8.75,1.27,2.0,0.61,0.1,0.15,0.25,0.45,0.5,0.46,0.82,1.65,2.48,0.12,0.48,0.32,0.18,1.05,3.05,1.17,1.85,0.46,0.7,1.0
940,0.0,7.71,0.57,12.57,1.7,3.57,0.46,0.0,0.07,0.0,0.31,0.77,0.4,1.23,2.44,3.69,0.56,0.41,0.13,0.59,1.69,3.67,1.7,3.5,0.46,0.46,1.0
223,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
209,0.0,5.1,0.1,15.0,1.94,5.22,0.33,0.69,1.98,0.32,0.86,0.98,0.69,0.45,0.86,1.33,0.97,0.7,0.14,0.62,1.47,5.41,1.24,3.24,0.3,0.4,1.0
688,0.0,6.0,4.17,17.0,1.85,3.63,0.49,0.12,0.42,0.12,0.75,1.02,0.54,0.15,0.9,1.05,0.77,0.37,0.17,0.37,2.02,4.57,1.73,3.22,0.53,0.51,1.0
203552,0.0,8.2,3.2,26.2,4.6,8.46,0.52,2.08,4.48,0.45,0.78,0.98,0.79,0.28,1.56,1.84,1.88,0.58,0.28,0.72,2.26,12.0,2.52,4.0,0.59,0.64,1.0
201939,0.0,16.33,15.67,37.44,8.94,19.79,0.45,4.1,10.38,0.4,4.61,5.18,0.89,0.74,4.43,5.18,6.43,1.53,0.3,3.36,2.56,26.61,4.84,9.39,0.52,0.56,1.0
76497,0.0,4.0,0.0,32.0,6.5,15.5,0.42,0.3,1.8,0.14,2.0,2.8,0.73,1.3,2.0,3.3,2.8,1.0,0.0,1.3,2.3,15.3,6.3,13.8,0.46,0.43,1.0
2223,0.0,5.0,4.8,24.0,2.54,5.3,0.41,0.0,0.0,0.0,1.36,2.6,0.58,2.58,5.74,8.3,0.28,0.46,1.2,1.42,3.14,6.4,2.54,5.3,0.41,0.41,1.0
956,0.0,8.71,5.14,19.0,1.53,3.0,0.48,0.0,0.03,0.0,0.86,1.74,0.52,2.7,2.73,5.43,0.33,0.27,0.79,0.97,3.19,3.9,1.53,2.99,0.48,0.48,1.0
1498,0.0,8.0,2.0,24.3,2.84,6.27,0.43,0.48,1.42,0.35,2.48,2.93,0.82,0.33,1.91,2.22,3.34,0.7,0.16,1.07,0.97,8.62,2.37,4.84,0.44,0.47,1.0
1380,0.0,6.0,0.0,12.5,1.7,4.4,0.38,0.55,1.45,0.32,0.55,0.65,0.92,0.8,1.3,2.1,0.55,0.2,0.15,0.55,1.0,4.5,1.15,2.95,0.38,0.44,1.0
2605,0.0,10.83,0.83,13.67,2.22,4.92,0.47,0.08,0.53,0.2,1.05,1.53,0.65,0.75,1.48,2.22,1.2,0.53,0.18,0.92,1.3,5.53,2.13,4.37,0.51,0.48,1.0
203584,0.0,5.0,0.0,9.25,1.02,2.45,0.37,0.75,1.78,0.34,0.38,0.4,0.38,0.3,0.75,1.02,0.22,0.2,0.0,0.2,0.88,3.12,0.28,0.7,0.3,0.5,1.0
390,0.0,3.0,0.0,20.0,3.0,6.0,0.5,1.3,3.3,0.4,1.0,1.0,1.0,0.3,0.0,0.3,1.3,0.3,0.0,1.0,2.7,8.3,1.7,2.7,0.62,0.61,1.0
203540,0.0,3.0,0.0,4.0,0.7,2.0,0.33,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.0,0.0,0.0,1.3,1.3,0.7,1.3,0.5,0.33,1.0
921,0.0,8.2,8.2,37.8,6.36,12.52,0.5,0.0,0.06,0.0,5.22,7.3,0.72,2.06,7.94,9.98,3.28,0.66,1.0,2.42,2.76,17.96,6.36,12.48,0.5,0.5,1.0
203076,0.0,11.0,11.0,36.8,9.34,17.98,0.51,0.5,1.78,0.23,6.76,7.96,0.85,2.28,8.72,10.96,2.48,1.3,2.28,2.34,2.74,25.86,8.82,16.16,0.54,0.53,1.0
213,0.0,10.33,2.89,29.78,3.74,7.76,0.48,0.01,0.01,0.11,3.09,4.44,0.7,2.52,5.16,7.69,1.0,0.58,1.1,1.61,3.28,10.57,3.73,7.74,0.48,0.48,1.0
1884,0.0,7.14,6.57,33.71,5.93,13.59,0.44,1.8,5.29,0.32,3.17,4.44,0.72,0.89,2.84,3.7,5.77,1.9,0.4,2.56,3.4,16.83,4.16,8.3,0.54,0.51,1.0
76518,0.0,8.17,0.0,8.17,1.38,3.27,0.41,0.02,0.22,0.03,0.47,0.55,0.57,0.65,0.85,1.48,0.38,0.12,0.05,0.72,1.03,3.27,1.38,3.08,0.43,0.41,1.0
905,0.0,9.79,8.29,23.93,2.1,4.16,0.43,0.0,0.04,0.0,1.01,1.97,0.45,2.42,4.59,7.0,0.66,0.59,0.84,1.02,3.01,5.21,2.1,4.12,0.43,0.43,1.0
1627738,0.0,3.0,0.0,3.0,1.0,1.7,0.6,0.0,0.0,0.0,0.3,0.7,0.5,0.7,1.0,1.7,0.0,0.0,0.0,0.0,0.7,2.3,1.0,1.7,0.6,0.6,1.0
202334,0.0,6.6,0.0,11.4,1.3,2.46,0.49,0.0,0.04,0.0,0.62,1.06,0.52,1.32,3.64,4.92,0.4,0.06,0.34,0.5,1.8,3.22,1.3,2.44,0.49,0.49,1.0
201175,0.0,13.71,2.86,20.71,3.19,6.93,0.47,0.0,0.06,0.0,1.61,2.21,0.62,1.69,2.49,4.16,0.74,0.56,0.43,0.97,2.37,8.0,3.19,6.86,0.47,0.47,1.0
93,0.0,12.25,1.75,16.0,1.88,4.3,0.46,0.68,1.67,0.42,0.65,0.85,0.8,0.2,0.75,0.98,0.78,0.3,0.15,1.0,1.58,5.12,1.23,2.6,0.47,0.54,1.0
2668,0.0,2.0,0.0,2.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0
76530,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1729,0.0,5.5,1.0,32.0,4.3,10.3,0.42,0.7,1.9,0.37,2.85,3.85,0.73,0.75,2.6,3.3,2.75,0.9,0.15,3.0,2.55,12.1,3.55,8.4,0.42,0.45,1.0
1629056,0.0,5.0,0.0,14.0,2.15,4.9,0.44,1.4,3.75,0.39,0.85,0.85,1.0,0.4,1.8,2.25,1.35,0.25,0.0,0.75,2.4,6.6,0.75,1.25,0.63,0.59,1.0
